example_id                                                                  | status  | run_time        |
./spec/models/base_organisation_spec.rb[1:4:1]                              | passed  | 0.00836 seconds |
./spec/models/base_organisation_spec.rb[1:4:2]                              | passed  | 0.00665 seconds |
./spec/models/base_organisation_spec.rb[1:4:3]                              | passed  | 0.00759 seconds |
./spec/models/category_organisation_spec.rb[1:1]                            | passed  | 0.00125 seconds |
./spec/models/category_spec.rb[1:1:1:1]                                     | passed  | 0.01658 seconds |
./spec/models/category_spec.rb[1:1:1:2]                                     | passed  | 0.01551 seconds |
./spec/models/category_spec.rb[1:1:1:3]                                     | passed  | 0.01705 seconds |
./spec/models/category_spec.rb[1:1:1:4]                                     | passed  | 0.01616 seconds |
./spec/models/category_spec.rb[1:1:1:5]                                     | passed  | 0.01753 seconds |
./spec/models/category_spec.rb[1:1:1:6]                                     | passed  | 0.01852 seconds |
./spec/models/category_spec.rb[1:1:1:7]                                     | passed  | 0.01716 seconds |
./spec/models/category_spec.rb[1:1:1:8]                                     | passed  | 0.01665 seconds |
./spec/models/category_spec.rb[1:1:1:9]                                     | passed  | 0.01756 seconds |
./spec/models/category_spec.rb[1:1:2:1]                                     | passed  | 0.01417 seconds |
./spec/models/category_spec.rb[1:1:2:2]                                     | passed  | 0.01374 seconds |
./spec/models/category_spec.rb[1:1:3:1]                                     | passed  | 0.01374 seconds |
./spec/models/category_spec.rb[1:1:3:2]                                     | passed  | 0.01383 seconds |
./spec/models/category_spec.rb[1:1:4:1]                                     | passed  | 0.01311 seconds |
./spec/models/category_spec.rb[1:1:4:2]                                     | passed  | 0.0152 seconds  |
./spec/models/category_spec.rb[1:2:1]                                       | passed  | 0.04554 seconds |
./spec/models/category_spec.rb[1:2:2]                                       | passed  | 0.0487 seconds  |
./spec/models/category_spec.rb[1:2:3]                                       | passed  | 0.0387 seconds  |
./spec/models/category_spec.rb[1:2:4]                                       | passed  | 0.112 seconds   |
./spec/models/category_spec.rb[1:2:5:1]                                     | passed  | 0.04133 seconds |
./spec/models/category_spec.rb[1:2:5:2]                                     | passed  | 0.04138 seconds |
./spec/models/category_spec.rb[1:2:5:3]                                     | passed  | 0.04206 seconds |
./spec/models/category_spec.rb[1:2:5:4]                                     | passed  | 0.04164 seconds |
./spec/models/category_spec.rb[1:2:5:5]                                     | passed  | 0.04533 seconds |
./spec/models/category_spec.rb[1:2:5:6]                                     | passed  | 0.07689 seconds |
./spec/models/category_spec.rb[1:2:5:7]                                     | passed  | 0.04392 seconds |
./spec/models/category_spec.rb[1:2:5:8]                                     | passed  | 0.04193 seconds |
./spec/models/category_spec.rb[1:2:5:9]                                     | passed  | 0.03968 seconds |
./spec/models/category_spec.rb[1:2:5:10]                                    | passed  | 0.04099 seconds |
./spec/models/csv_header_spec.rb[1:1:1]                                     | passed  | 0.00153 seconds |
./spec/models/csv_header_spec.rb[1:1:2]                                     | passed  | 0.00124 seconds |
./spec/models/csv_header_spec.rb[1:1:3]                                     | passed  | 0.00175 seconds |
./spec/models/csv_header_spec.rb[1:1:4]                                     | passed  | 0.00122 seconds |
./spec/models/csv_header_spec.rb[1:1:5]                                     | passed  | 0.00138 seconds |
./spec/models/csv_header_spec.rb[1:1:6]                                     | passed  | 0.00129 seconds |
./spec/models/csv_header_spec.rb[1:1:7]                                     | passed  | 0.00162 seconds |
./spec/models/description_humanizer_spec.rb[1:1:1]                          | passed  | 0.00184 seconds |
./spec/models/description_humanizer_spec.rb[1:2:1]                          | passed  | 0.00194 seconds |
./spec/models/doit_trace_spec.rb[1:1:1]                                     | passed  | 0.01457 seconds |
./spec/models/doit_trace_spec.rb[1:2:1]                                     | passed  | 0.01435 seconds |
./spec/models/doit_trace_spec.rb[1:2:2]                                     | passed  | 0.00291 seconds |
./spec/models/doit_trace_spec.rb[1:3:1]                                     | passed  | 0.02786 seconds |
./spec/models/doit_trace_spec.rb[1:3:2]                                     | passed  | 0.00205 seconds |
./spec/models/event_spec.rb[1:1:1]                                          | passed  | 0.01059 seconds |
./spec/models/event_spec.rb[1:1:2]                                          | passed  | 0.01049 seconds |
./spec/models/event_spec.rb[1:1:3]                                          | passed  | 0.01232 seconds |
./spec/models/event_spec.rb[1:1:4]                                          | passed  | 0.01325 seconds |
./spec/models/event_spec.rb[1:2]                                            | passed  | 0.01109 seconds |
./spec/models/event_spec.rb[1:3]                                            | passed  | 0.01118 seconds |
./spec/models/event_spec.rb[1:4]                                            | passed  | 0.01619 seconds |
./spec/models/event_spec.rb[1:5]                                            | passed  | 0.0098 seconds  |
./spec/models/event_spec.rb[1:6]                                            | passed  | 0.01202 seconds |
./spec/models/event_spec.rb[1:7]                                            | passed  | 0.01174 seconds |
./spec/models/event_spec.rb[1:8]                                            | passed  | 0.01123 seconds |
./spec/models/event_spec.rb[1:9]                                            | passed  | 0.01212 seconds |
./spec/models/event_spec.rb[1:10]                                           | passed  | 0.01626 seconds |
./spec/models/event_spec.rb[1:11:1]                                         | passed  | 0.00176 seconds |
./spec/models/event_spec.rb[1:11:2]                                         | passed  | 0.10507 seconds |
./spec/models/event_spec.rb[1:11:3]                                         | passed  | 0.2195 seconds  |
./spec/models/event_spec.rb[1:11:4]                                         | passed  | 0.00768 seconds |
./spec/models/event_spec.rb[1:12:1]                                         | passed  | 0.02183 seconds |
./spec/models/event_spec.rb[1:12:2]                                         | passed  | 0.02461 seconds |
./spec/models/feature_spec.rb[1:1:1]                                        | passed  | 0.00512 seconds |
./spec/models/feature_spec.rb[1:1:2]                                        | passed  | 0.00719 seconds |
./spec/models/feature_spec.rb[1:2:1]                                        | passed  | 0.00601 seconds |
./spec/models/feature_spec.rb[1:2:2]                                        | passed  | 0.00626 seconds |
./spec/models/feature_spec.rb[1:3:1]                                        | passed  | 0.00458 seconds |
./spec/models/feature_spec.rb[1:3:2]                                        | passed  | 0.00425 seconds |
./spec/models/feature_spec.rb[1:3:3]                                        | passed  | 0.00292 seconds |
./spec/models/feature_spec.rb[1:3:4]                                        | passed  | 0.01325 seconds |
./spec/models/first_capitals_humanizer_spec.rb[1:1:1]                       | passed  | 0.00168 seconds |
./spec/models/location_spec.rb[1:1:1:1]                                     | passed  | 0.00218 seconds |
./spec/models/location_spec.rb[1:1:2:1]                                     | passed  | 0.00166 seconds |
./spec/models/location_spec.rb[1:2:1]                                       | passed  | 0.00299 seconds |
./spec/models/organisation_spec.rb[1:1:1:1]                                 | passed  | 0.03829 seconds |
./spec/models/organisation_spec.rb[1:1:2:1]                                 | passed  | 0.08481 seconds |
./spec/models/organisation_spec.rb[1:1:2:2]                                 | passed  | 0.0645 seconds  |
./spec/models/organisation_spec.rb[1:1:2:3]                                 | passed  | 0.05646 seconds |
./spec/models/organisation_spec.rb[1:1:2:4]                                 | passed  | 0.07908 seconds |
./spec/models/organisation_spec.rb[1:1:2:5]                                 | passed  | 0.1235 seconds  |
./spec/models/organisation_spec.rb[1:1:2:6]                                 | passed  | 0.05445 seconds |
./spec/models/organisation_spec.rb[1:1:2:7]                                 | passed  | 0.05463 seconds |
./spec/models/organisation_spec.rb[1:1:2:8]                                 | passed  | 0.05502 seconds |
./spec/models/organisation_spec.rb[1:2:1]                                   | passed  | 0.06242 seconds |
./spec/models/organisation_spec.rb[1:2:2]                                   | passed  | 0.06436 seconds |
./spec/models/organisation_spec.rb[1:2:3]                                   | passed  | 0.05094 seconds |
./spec/models/organisation_spec.rb[1:2:4]                                   | passed  | 0.06302 seconds |
./spec/models/organisation_spec.rb[1:3:1]                                   | passed  | 0.05584 seconds |
./spec/models/organisation_spec.rb[1:3:2]                                   | passed  | 0.06735 seconds |
./spec/models/organisation_spec.rb[1:3:3]                                   | passed  | 0.05132 seconds |
./spec/models/organisation_spec.rb[1:4:1]                                   | passed  | 0.07592 seconds |
./spec/models/organisation_spec.rb[1:4:2]                                   | passed  | 0.04438 seconds |
./spec/models/organisation_spec.rb[1:4:3]                                   | passed  | 0.05031 seconds |
./spec/models/organisation_spec.rb[1:4:4]                                   | passed  | 0.05612 seconds |
./spec/models/organisation_spec.rb[1:4:5]                                   | passed  | 0.04221 seconds |
./spec/models/organisation_spec.rb[1:4:6]                                   | passed  | 0.03619 seconds |
./spec/models/organisation_spec.rb[1:4:7]                                   | passed  | 0.03681 seconds |
./spec/models/organisation_spec.rb[1:4:8]                                   | passed  | 0.05578 seconds |
./spec/models/organisation_spec.rb[1:4:9]                                   | passed  | 0.04906 seconds |
./spec/models/organisation_spec.rb[1:4:10]                                  | passed  | 0.04368 seconds |
./spec/models/organisation_spec.rb[1:4:11]                                  | passed  | 0.05576 seconds |
./spec/models/organisation_spec.rb[1:5]                                     | passed  | 0.0373 seconds  |
./spec/models/organisation_spec.rb[1:6]                                     | passed  | 0.04176 seconds |
./spec/models/organisation_spec.rb[1:7]                                     | passed  | 0.03785 seconds |
./spec/models/organisation_spec.rb[1:8]                                     | passed  | 0.03918 seconds |
./spec/models/organisation_spec.rb[1:9]                                     | passed  | 0.03596 seconds |
./spec/models/organisation_spec.rb[1:10]                                    | passed  | 0.03766 seconds |
./spec/models/organisation_spec.rb[1:11:1]                                  | passed  | 0.03846 seconds |
./spec/models/organisation_spec.rb[1:11:2]                                  | passed  | 0.04042 seconds |
./spec/models/organisation_spec.rb[1:11:3]                                  | passed  | 0.39948 seconds |
./spec/models/organisation_spec.rb[1:11:4]                                  | passed  | 0.3118 seconds  |
./spec/models/organisation_spec.rb[1:11:5]                                  | passed  | 0.04701 seconds |
./spec/models/organisation_spec.rb[1:11:6]                                  | passed  | 0.04691 seconds |
./spec/models/organisation_spec.rb[1:11:7]                                  | passed  | 0.04419 seconds |
./spec/models/organisation_spec.rb[1:11:8]                                  | passed  | 0.03867 seconds |
./spec/models/organisation_spec.rb[1:11:9]                                  | passed  | 0.04532 seconds |
./spec/models/organisation_spec.rb[1:11:10:1]                               | passed  | 0.26122 seconds |
./spec/models/organisation_spec.rb[1:11:10:2]                               | passed  | 0.0875 seconds  |
./spec/models/organisation_spec.rb[1:11:10:3]                               | passed  | 0.15 seconds    |
./spec/models/organisation_spec.rb[1:11:10:4]                               | passed  | 0.04844 seconds |
./spec/models/organisation_spec.rb[1:11:10:5]                               | passed  | 0.08063 seconds |
./spec/models/organisation_spec.rb[1:11:10:6]                               | passed  | 0.08831 seconds |
./spec/models/organisation_spec.rb[1:12:1]                                  | passed  | 0.12239 seconds |
./spec/models/organisation_spec.rb[1:12:2]                                  | passed  | 0.03809 seconds |
./spec/models/organisation_spec.rb[1:12:3]                                  | passed  | 0.03665 seconds |
./spec/models/organisation_spec.rb[1:12:4]                                  | passed  | 0.03775 seconds |
./spec/models/organisation_spec.rb[1:12:5]                                  | passed  | 0.03685 seconds |
./spec/models/organisation_spec.rb[1:12:6]                                  | passed  | 0.04126 seconds |
./spec/models/organisation_spec.rb[1:13:1]                                  | passed  | 0.091 seconds   |
./spec/models/organisation_spec.rb[1:14:1]                                  | passed  | 0.06475 seconds |
./spec/models/organisation_spec.rb[1:14:2]                                  | passed  | 0.07124 seconds |
./spec/models/organisation_spec.rb[1:14:3]                                  | passed  | 0.07198 seconds |
./spec/models/organisation_spec.rb[1:15:1]                                  | passed  | 0.04597 seconds |
./spec/models/organisation_spec.rb[2:1:1]                                   | passed  | 0.02407 seconds |
./spec/models/organisation_spec.rb[2:1:2]                                   | passed  | 0.02359 seconds |
./spec/models/organisation_spec.rb[2:2:1]                                   | passed  | 0.0228 seconds  |
./spec/models/organisation_spec.rb[2:2:2]                                   | passed  | 0.02174 seconds |
./spec/models/organisation_spec.rb[2:2:3]                                   | passed  | 0.02257 seconds |
./spec/models/organisation_spec.rb[2:2:4]                                   | passed  | 0.02242 seconds |
./spec/models/organisation_spec.rb[2:2:5]                                   | passed  | 0.05858 seconds |
./spec/models/organisation_spec.rb[3:1:1]                                   | passed  | 0.03063 seconds |
./spec/models/organisation_spec.rb[3:1:2]                                   | passed  | 0.03106 seconds |
./spec/models/organisation_spec.rb[3:1:3]                                   | passed  | 0.03084 seconds |
./spec/models/organisation_spec.rb[3:2:1]                                   | passed  | 0.03165 seconds |
./spec/models/organisation_spec.rb[3:2:2]                                   | passed  | 0.03251 seconds |
./spec/models/organisation_spec.rb[3:2:3]                                   | passed  | 0.02976 seconds |
./spec/models/page_spec.rb[1:1:1]                                           | passed  | 0.00518 seconds |
./spec/models/page_spec.rb[1:1:2]                                           | passed  | 0.0059 seconds  |
./spec/models/page_spec.rb[1:1:3]                                           | passed  | 0.01523 seconds |
./spec/models/page_spec.rb[1:2:1]                                           | passed  | 0.00734 seconds |
./spec/models/page_spec.rb[1:3:1:1]                                         | passed  | 0.01138 seconds |
./spec/models/page_spec.rb[1:4:1]                                           | passed  | 0.00304 seconds |
./spec/models/page_spec.rb[1:4:2]                                           | passed  | 0.00307 seconds |
./spec/models/page_spec.rb[1:4:3]                                           | passed  | 0.00986 seconds |
./spec/models/page_spec.rb[1:4:4]                                           | passed  | 0.00355 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:1:1]                     | passed  | 0.01718 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:2]                       | passed  | 0.0186 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:3:1:1]                   | passed  | 0.01681 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:1:2]                   | passed  | 0.05805 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:1:3]                   | passed  | 0.06833 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:2:1]                   | passed  | 0.01841 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:2:2]                   | passed  | 0.01981 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:2:3]                   | passed  | 0.01829 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:3:1]                   | passed  | 0.02158 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:3:2]                   | passed  | 0.0189 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:3:3:3]                   | passed  | 0.01952 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:4:1]                   | passed  | 0.01801 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:4:2]                   | passed  | 0.01649 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:4:3]                   | passed  | 0.01777 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:5:1]                   | passed  | 0.018 seconds   |
./spec/models/proposed_organisation_edit_spec.rb[1:3:5:2]                   | passed  | 0.01676 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:5:3]                   | passed  | 0.01792 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:6:1]                   | passed  | 0.01776 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:6:2]                   | passed  | 0.01813 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:3:6:3]                   | passed  | 0.01923 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:1]                     | passed  | 0.0169 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:4:2]                     | passed  | 0.01608 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:3]                     | passed  | 0.01576 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:4]                     | passed  | 0.01726 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:5]                     | passed  | 0.01543 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:6]                     | passed  | 0.0165 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:4:7]                     | passed  | 0.01779 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:8]                     | passed  | 0.0163 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:4:9:1]                   | passed  | 0.0182 seconds  |
./spec/models/proposed_organisation_edit_spec.rb[1:4:9:2]                   | passed  | 0.01912 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:9:3]                   | passed  | 0.01807 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:10:1]                  | passed  | 0.01929 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:10:2]                  | passed  | 0.01894 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:4:10:3]                  | passed  | 0.01812 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:5:1:1]                   | passed  | 0.01135 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:5:2:1]                   | passed  | 0.00929 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:6:1:1]                   | passed  | 0.01596 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:6:1:2]                   | passed  | 0.01539 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:6:1:3]                   | passed  | 0.01595 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:7:1:1]                   | passed  | 0.01122 seconds |
./spec/models/proposed_organisation_edit_spec.rb[1:7:2:1]                   | passed  | 0.0108 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:1]                          | passed  | 0.02291 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:2]                          | passed  | 0.01893 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:3]                          | passed  | 0.02269 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:4]                          | passed  | 0.01762 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:5]                          | passed  | 0.01772 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:6]                          | passed  | 0.0186 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:7]                          | passed  | 0.01712 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:8]                          | passed  | 0.01805 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:9]                          | passed  | 0.0629 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:10]                         | passed  | 0.018 seconds   |
./spec/models/proposed_organisation_spec.rb[1:1:11]                         | passed  | 0.0187 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:12]                         | passed  | 0.01837 seconds |
./spec/models/proposed_organisation_spec.rb[1:1:13]                         | passed  | 0.0177 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:14]                         | passed  | 0.0195 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:15]                         | passed  | 0.0198 seconds  |
./spec/models/proposed_organisation_spec.rb[1:1:16]                         | passed  | 0.01656 seconds |
./spec/models/proposed_organisation_spec.rb[1:2:1]                          | passed  | 0.05491 seconds |
./spec/models/self_care_category_service_spec.rb[1:1]                       | pending | 0.00001 seconds |
./spec/models/self_care_category_spec.rb[1:1]                               | pending | 0.00001 seconds |
./spec/models/service_spec.rb[1:1]                                          | passed  | 0.0022 seconds  |
./spec/models/service_spec.rb[1:2]                                          | passed  | 0.02314 seconds |
./spec/models/service_spec.rb[1:3]                                          | passed  | 0.0016 seconds  |
./spec/models/service_spec.rb[1:4]                                          | pending | 0.00001 seconds |
./spec/models/service_spec.rb[1:5]                                          | passed  | 0.04785 seconds |
./spec/models/service_spec.rb[1:6]                                          | pending | 0.00001 seconds |
./spec/models/setting_spec.rb[1:1:1]                                        | passed  | 0.00215 seconds |
./spec/models/setting_spec.rb[1:1:2]                                        | passed  | 0.00361 seconds |
./spec/models/setting_spec.rb[1:2:1]                                        | passed  | 0.00178 seconds |
./spec/models/setting_spec.rb[1:2:2]                                        | passed  | 0.00449 seconds |
./spec/models/setting_spec.rb[1:3:1]                                        | passed  | 0.00262 seconds |
./spec/models/setting_spec.rb[1:3:2]                                        | passed  | 0.01012 seconds |
./spec/models/user_spec.rb[1:1:1]                                           | passed  | 0.02523 seconds |
./spec/models/user_spec.rb[1:1:2]                                           | passed  | 0.02256 seconds |
./spec/models/user_spec.rb[1:2]                                             | passed  | 0.00898 seconds |
./spec/models/user_spec.rb[1:3]                                             | passed  | 0.00933 seconds |
./spec/models/user_spec.rb[1:4:1:1]                                         | passed  | 0.00977 seconds |
./spec/models/user_spec.rb[1:4:2:1]                                         | passed  | 0.00761 seconds |
./spec/models/user_spec.rb[1:5:1:1]                                         | passed  | 0.01204 seconds |
./spec/models/user_spec.rb[1:5:2:1]                                         | passed  | 0.0121 seconds  |
./spec/models/user_spec.rb[1:5:2:2]                                         | passed  | 0.0247 seconds  |
./spec/models/user_spec.rb[1:5:2:3]                                         | passed  | 0.00981 seconds |
./spec/models/user_spec.rb[1:5:2:4]                                         | passed  | 0.02707 seconds |
./spec/models/user_spec.rb[1:6:1]                                           | passed  | 0.02888 seconds |
./spec/models/user_spec.rb[1:6:2]                                           | passed  | 0.02947 seconds |
./spec/models/user_spec.rb[1:6:3]                                           | passed  | 0.03019 seconds |
./spec/models/user_spec.rb[1:6:4]                                           | passed  | 0.0291 seconds  |
./spec/models/user_spec.rb[1:6:5]                                           | passed  | 0.02426 seconds |
./spec/models/user_spec.rb[1:7:1]                                           | passed  | 0.00202 seconds |
./spec/models/user_spec.rb[1:7:2]                                           | passed  | 0.00227 seconds |
./spec/models/user_spec.rb[1:7:3]                                           | passed  | 0.00209 seconds |
./spec/models/user_spec.rb[1:7:4]                                           | passed  | 0.00203 seconds |
./spec/models/user_spec.rb[1:8:1]                                           | passed  | 0.00225 seconds |
./spec/models/user_spec.rb[1:8:2]                                           | passed  | 0.00334 seconds |
./spec/models/user_spec.rb[1:8:3]                                           | passed  | 0.00224 seconds |
./spec/models/user_spec.rb[1:8:4]                                           | passed  | 0.00225 seconds |
./spec/models/user_spec.rb[1:8:5]                                           | passed  | 0.00406 seconds |
./spec/models/user_spec.rb[1:8:6]                                           | passed  | 0.00236 seconds |
./spec/models/user_spec.rb[1:8:7]                                           | passed  | 0.00246 seconds |
./spec/models/user_spec.rb[1:8:8]                                           | passed  | 0.00192 seconds |
./spec/models/user_spec.rb[1:9:1]                                           | passed  | 0.00772 seconds |
./spec/models/user_spec.rb[1:10:1]                                          | passed  | 0.0173 seconds  |
./spec/models/user_spec.rb[1:10:2]                                          | passed  | 0.02388 seconds |
./spec/models/user_spec.rb[1:11:1]                                          | passed  | 0.06928 seconds |
./spec/models/user_spec.rb[1:11:2]                                          | passed  | 0.01668 seconds |
./spec/models/user_spec.rb[1:11:3]                                          | passed  | 0.0187 seconds  |
./spec/models/user_spec.rb[1:12:1]                                          | passed  | 0.02257 seconds |
./spec/models/user_spec.rb[1:12:2]                                          | passed  | 0.02544 seconds |
./spec/models/user_spec.rb[1:12:3]                                          | passed  | 0.01581 seconds |
./spec/models/user_spec.rb[1:13:1]                                          | passed  | 0.01478 seconds |
./spec/models/user_spec.rb[1:14:1]                                          | passed  | 0.01098 seconds |
./spec/models/user_spec.rb[1:14:2]                                          | passed  | 0.01257 seconds |
./spec/models/user_spec.rb[1:14:3]                                          | passed  | 0.01029 seconds |
./spec/models/volunteer_op_form_spec.rb[1:1:1:1]                            | passed  | 0.01623 seconds |
./spec/models/volunteer_op_spec.rb[1:1]                                     | passed  | 0.00369 seconds |
./spec/models/volunteer_op_spec.rb[1:2]                                     | passed  | 0.00435 seconds |
./spec/models/volunteer_op_spec.rb[1:3]                                     | passed  | 0.00266 seconds |
./spec/models/volunteer_op_spec.rb[1:4:1]                                   | passed  | 0.02714 seconds |
./spec/models/volunteer_op_spec.rb[1:4:2]                                   | passed  | 0.01947 seconds |
./spec/models/volunteer_op_spec.rb[1:5:1]                                   | passed  | 0.01041 seconds |
./spec/models/volunteer_op_spec.rb[1:5:2]                                   | passed  | 0.00784 seconds |
./spec/models/volunteer_op_spec.rb[1:6:1:1]                                 | passed  | 0.00406 seconds |
./spec/models/volunteer_op_spec.rb[1:6:2:1]                                 | passed  | 0.01163 seconds |
./spec/models/volunteer_op_spec.rb[1:6:3:1]                                 | passed  | 0.01376 seconds |
./spec/models/volunteer_op_spec.rb[1:7:1:1]                                 | passed  | 0.00399 seconds |
./spec/models/volunteer_op_spec.rb[1:7:2:1]                                 | passed  | 0.00681 seconds |
./spec/models/volunteer_op_spec.rb[1:7:3:1]                                 | passed  | 0.01156 seconds |
./spec/models/volunteer_op_spec.rb[1:8:1:1]                                 | passed  | 0.00699 seconds |
./spec/models/volunteer_op_spec.rb[1:8:2:1]                                 | passed  | 0.00377 seconds |
./spec/models/volunteer_op_spec.rb[1:8:3:1]                                 | passed  | 0.01783 seconds |
./spec/models/volunteer_op_spec.rb[1:9:1]                                   | passed  | 0.00716 seconds |
./spec/models/volunteer_op_spec.rb[1:10:1]                                  | passed  | 0.01131 seconds |
./spec/models/volunteer_op_spec.rb[1:11:1]                                  | passed  | 0.00632 seconds |
./spec/models/volunteer_op_spec.rb[1:12:1:1]                                | passed  | 0.00216 seconds |
./spec/models/volunteer_op_spec.rb[1:12:2:1]                                | passed  | 0.00174 seconds |
./spec/models/volunteer_op_spec.rb[1:13:1:1:1]                              | passed  | 0.02787 seconds |
./spec/models/volunteer_op_spec.rb[1:13:1:2:1]                              | passed  | 0.00555 seconds |
./spec/models/volunteer_op_spec.rb[1:13:2:1:1]                              | passed  | 0.00446 seconds |
./spec/models/volunteer_op_spec.rb[1:13:2:2:1]                              | passed  | 0.00578 seconds |
./spec/models/volunteer_op_spec.rb[1:14:1]                                  | passed  | 0.01891 seconds |
./spec/models/volunteer_op_spec.rb[1:15:1]                                  | passed  | 0.0389 seconds  |
./spec/models/volunteer_op_spec.rb[1:15:2]                                  | passed  | 0.02042 seconds |
./spec/models/volunteer_op_spec.rb[1:16:1]                                  | passed  | 0.00239 seconds |
./spec/models/volunteer_op_spec.rb[1:16:2]                                  | passed  | 0.00636 seconds |
./spec/models/volunteer_op_spec.rb[1:16:3]                                  | passed  | 0.006 seconds   |
./spec/models/volunteer_op_spec.rb[1:16:4]                                  | passed  | 0.0053 seconds  |
./spec/requests/contributors_spec.rb[1:1:1]                                 | passed  | 0.11987 seconds |
./spec/requests/invitations_spec.rb[1:1:1:1]                                | passed  | 0.18602 seconds |
./spec/requests/invitations_spec.rb[1:2:1:1]                                | passed  | 0.19024 seconds |
./spec/requests/moderate_edits_spec.rb[1:1]                                 | passed  | 0.13893 seconds |
./spec/requests/pages_spec.rb[1:1:1:1]                                      | passed  | 0.14951 seconds |
./spec/requests/pages_spec.rb[1:1:1:2]                                      | passed  | 0.13266 seconds |
./spec/requests/propose_edits_spec.rb[1:1]                                  | passed  | 0.2067 seconds  |
./spec/requests/propose_organisations_spec.rb[1:1:1]                        | passed  | 0.14434 seconds |
./spec/requests/propose_organisations_spec.rb[1:1:2]                        | passed  | 0.18262 seconds |
./spec/requests/propose_organisations_spec.rb[1:1:3]                        | passed  | 0.14348 seconds |
./spec/requests/propose_organisations_spec.rb[1:2:1]                        | passed  | 0.02912 seconds |
./spec/requests/user_reports_spec.rb[1:1:1]                                 | passed  | 0.30674 seconds |
./spec/requests/user_reports_spec.rb[1:2:1]                                 | passed  | 0.20971 seconds |
./spec/requests/user_reports_spec.rb[1:3:1]                                 | passed  | 0.27002 seconds |
./spec/requests/volunteer_ops_spec.rb[1:1:1]                                | passed  | 0.22153 seconds |
./spec/requests/volunteer_ops_spec.rb[1:1:2]                                | passed  | 0.20851 seconds |
./spec/requests/volunteer_ops_spec.rb[1:1:3]                                | passed  | 0.15475 seconds |
./spec/requests/volunteer_ops_spec.rb[1:1:4]                                | passed  | 0.15742 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:1]                         | passed  | 0.00143 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:2]                         | passed  | 0.0018 seconds  |
./spec/routing/organisations_routing_spec.rb[1:1:3]                         | passed  | 0.00162 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:4]                         | passed  | 0.00145 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:5]                         | passed  | 0.00292 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:6]                         | passed  | 0.00156 seconds |
./spec/routing/organisations_routing_spec.rb[1:1:7]                         | passed  | 0.00227 seconds |
